순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,감독점수,배우 ,손익분기점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,마지막점수,영화의 평균
57,재심,2017-02-15,2440000,0,1.93E+10,438,2420729,935,24,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,0,"정우,강하늘,김해숙,이동휘,한재영,이경영",1600000,정우,0,강하늘,0.565278522,김해숙,0.076493037,이동휘,0,한재영,0,이경영,0.105818157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124598286
1,박열,2017-06-28,9808443770,0.403,1.12E+10,1236276,1457427,1176,34916,한국,한국,박열문화산업전문유한회사,메가박스중앙(주)플러스엠,12세이상관람가,"드라마,모험,멜로,로맨스",이준익,0.16552174,"이제훈,최희서,김인우,권율,민진웅",1500000,이제훈,0.167615158,최희서,0.016738082,김인우,0,권율,0.049310391,민진웅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046732726
21,허스토리,2018-06-27,28802200,0.001,2.47E+09,3938,328825,696,194,한국,한국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,0.009148406,"김희애,김해숙",1500000,김희애,0,김해숙,0.076493037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038246519
17,기억의 밤,2017-11-29,3442000,0,1.07E+10,538,1387499,759,36,한국,한국,,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",15세이상관람가,범죄,장항준,0.090559308,"강하늘,김무열,문성근",1200000,강하늘,0.565278522,김무열,0,문성근,0.044724156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203334226
69,1급기밀,2018-01-24,2119000,0,1.73E+09,407,218575,482,29,한국,한국,,(주)리틀빅픽쳐스,12세이상관람가,드라마,홍기선,0.007117261,"김상경,김옥빈,최무성",1130000,김상경,0.051385913,김옥빈,0,최무성,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017128638
41,경성학교: 사라진 소녀들,2015-06-18,3998000,0,2.75E+09,577,355923,489,5,한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러,드라마",이해영,0.370147134,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지",1100000,박보영,0,엄지원,0,박소담,0,공예지,0,주보비,0,박성연,0,심희섭,0,고원희,0,박주희,0,이혜리,0,박지선,0,조원철,0,최영근,0,최지명,0,신수연,0,김경애,0,김대성,,김대호,0,오현정,0,김동현,0,이다희,0,황석영,0,이연정,0,이예은,0,이은경,0,윤정미,0,서미지,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,어느날,2017-04-05,4476000,0,1.85E+09,807,234645,532,37,한국,한국,(주)인벤트스톤,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,멜로/로맨스,이윤기,0,"김남길,천우희",1000000,김남길,0.133971612,천우희,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066985806
11,궁합,2018-02-28,5285000,0,1.05E+10,903,1339259,966,146,한국,한국,,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,0.078966924,"심은경,이승기",800000,심은경,0,이승기,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,노무현입니다,2017-05-25,164402700,0.007,1.44E+10,21687,1836650,775,1599,한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,0,노무현,200000,노무현,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
66,카이: 거울 호수의 전설,2016-08-17,2974000,0,1.81E+08,517,24356,172,59,한국,한국,"주식회사 다다쇼,(주)영화사레드피터",메가박스중앙(주)플러스엠,전체관람가,애니메이션,이성강,0,"김영은,박고운,강진아,이창규,임무권,이건우,채민지",200000,김영은,0,박고운,0,강진아,0,이창규,0,임무권,0,이건우,0,채민지,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
